state,district,category,type,date,crimes
Kedah,Kuala Muda,Assault,Robbery Gang Armed,2017-01-01,1
Kedah,Kuala Muda,Assault,Robbery Gang Armed,2018-01-01,1
Kedah,Kuala Muda,Assault,Robbery Gang Armed,2019-01-01,1
Kedah,Kuala Muda,Assault,Robbery Gang Armed,2020-01-01,0
Kedah,Kuala Muda,Assault,Robbery Gang Armed,2021-01-01,0
Kedah,Kuala Muda,Assault,Robbery Gang Armed,2022-01-01,0
Kedah,Kuala Muda,Assault,Robbery Gang Armed,2023-01-01,0
Kedah,Kuala Muda,Assault,Robbery Gang Unarmed,2016-01-01,169
Kedah,Kuala Muda,Assault,Robbery Gang Unarmed,2017-01-01,140
Kedah,Kuala Muda,Assault,Robbery Gang Unarmed,2018-01-01,141
Kedah,Kuala Muda,Assault,Robbery Gang Unarmed,2019-01-01,133
Kedah,Kuala Muda,Assault,Robbery Gang Unarmed,2020-01-01,35
Kedah,Kuala Muda,Assault,Robbery Gang Unarmed,2021-01-01,66
Kedah,Kuala Muda,Assault,Robbery Gang Unarmed,2022-01-01,60
Kedah,Kuala Muda,Assault,Robbery Gang Unarmed,2023-01-01,40
Kedah,Kuala Muda,Assault,Robbery Solo Armed,2016-01-01,0
Kedah,Kuala Muda,Assault,Robbery Solo Armed,2017-01-01,0
Kedah,Kuala Muda,Assault,Robbery Solo Armed,2018-01-01,0
Kedah,Kuala Muda,Assault,Robbery Solo Armed,2019-01-01,1
Kedah,Kuala Muda,Assault,Robbery Solo Armed,2020-01-01,0
Kedah,Kuala Muda,Assault,Robbery Solo Armed,2021-01-01,0
Kedah,Kuala Muda,Assault,Robbery Solo Armed,2022-01-01,0
Kedah,Kuala Muda,Assault,Robbery Solo Armed,2023-01-01,0
Kedah,Kuala Muda,Assault,Robbery Solo Unarmed,2016-01-01,52
Kedah,Kuala Muda,Assault,Robbery Solo Unarmed,2017-01-01,65
Kedah,Kuala Muda,Assault,Robbery Solo Unarmed,2018-01-01,65
Kedah,Kuala Muda,Assault,Robbery Solo Unarmed,2019-01-01,60
Kedah,Kuala Muda,Assault,Robbery Solo Unarmed,2020-01-01,80
Kedah,Kuala Muda,Assault,Robbery Solo Unarmed,2021-01-01,25
Kedah,Kuala Muda,Assault,Robbery Solo Unarmed,2022-01-01,73
Kedah,Kuala Muda,Assault,Robbery Solo Unarmed,2023-01-01,22
Kedah,Kuala Muda,Property,all,2016-01-01,1691
Kedah,Kuala Muda,Property,all,2017-01-01,1705
Kedah,Kuala Muda,Property,all,2018-01-01,1602
Kedah,Kuala Muda,Property,all,2019-01-01,1485
Kedah,Kuala Muda,Property,all,2020-01-01,1049
Kedah,Kuala Muda,Property,all,2021-01-01,989
Kedah,Kuala Muda,Property,all,2022-01-01,1060
Kedah,Kuala Muda,Property,all,2023-01-01,1168
Kedah,Kuala Muda,Property,Break In,2016-01-01,294
Kedah,Kuala Muda,Property,Break In,2017-01-01,375
Kedah,Kuala Muda,Property,Break In,2018-01-01,360
Kedah,Kuala Muda,Property,Break In,2019-01-01,424
Kedah,Kuala Muda,Property,Break In,2020-01-01,375
Kedah,Kuala Muda,Property,Break In,2021-01-01,367
Kedah,Kuala Muda,Property,Break In,2022-01-01,361
Kedah,Kuala Muda,Property,Break In,2023-01-01,416
Kedah,Kuala Muda,Property,Theft Other,2016-01-01,271
Kedah,Kuala Muda,Property,Theft Other,2017-01-01,272
Kedah,Kuala Muda,Property,Theft Other,2018-01-01,319
Kedah,Kuala Muda,Property,Theft Other,2019-01-01,253
Kedah,Kuala Muda,Property,Theft Other,2020-01-01,169
Kedah,Kuala Muda,Property,Theft Other,2021-01-01,150
Kedah,Kuala Muda,Property,Theft Other,2022-01-01,274
Kedah,Kuala Muda,Property,Theft Other,2023-01-01,339
Kedah,Kuala Muda,Property,Theft Vehicle Lorry,2016-01-01,43
Kedah,Kuala Muda,Property,Theft Vehicle Lorry,2017-01-01,23
Kedah,Kuala Muda,Property,Theft Vehicle Lorry,2018-01-01,19
Kedah,Kuala Muda,Property,Theft Vehicle Lorry,2019-01-01,41
Kedah,Kuala Muda,Property,Theft Vehicle Lorry,2020-01-01,14
Kedah,Kuala Muda,Property,Theft Vehicle Lorry,2021-01-01,14
Kedah,Kuala Muda,Property,Theft Vehicle Lorry,2022-01-01,7
Kedah,Kuala Muda,Property,Theft Vehicle Lorry,2023-01-01,21
Kedah,Kuala Muda,Property,Theft Vehicle Motocar,2016-01-01,197
Kedah,Kuala Muda,Property,Theft Vehicle Motocar,2017-01-01,170
Kedah,Kuala Muda,Property,Theft Vehicle Motocar,2018-01-01,174
Kedah,Kuala Muda,Property,Theft Vehicle Motocar,2019-01-01,115
Kedah,Kuala Muda,Property,Theft Vehicle Motocar,2020-01-01,91
Kedah,Kuala Muda,Property,Theft Vehicle Motocar,2021-01-01,60
Kedah,Kuala Muda,Property,Theft Vehicle Motocar,2022-01-01,70
Kedah,Kuala Muda,Property,Theft Vehicle Motocar,2023-01-01,72
Kedah,Kuala Muda,Property,Theft Vehicle Motorcycle,2016-01-01,886
Kedah,Kuala Muda,Property,Theft Vehicle Motorcycle,2017-01-01,865
Kedah,Kuala Muda,Property,Theft Vehicle Motorcycle,2018-01-01,730
Kedah,Kuala Muda,Property,Theft Vehicle Motorcycle,2019-01-01,652
Kedah,Kuala Muda,Property,Theft Vehicle Motorcycle,2020-01-01,400
Kedah,Kuala Muda,Property,Theft Vehicle Motorcycle,2021-01-01,398
Kedah,Kuala Muda,Property,Theft Vehicle Motorcycle,2022-01-01,348
Kedah,Kuala Muda,Property,Theft Vehicle Motorcycle,2023-01-01,320
Kedah,Kubang Pasu,Assault,all,2016-01-01,118
Kedah,Kubang Pasu,Assault,all,2017-01-01,92
Kedah,Kubang Pasu,Assault,all,2018-01-01,93
Kedah,Kubang Pasu,Assault,all,2019-01-01,96
Kedah,Kubang Pasu,Assault,all,2020-01-01,71
Kedah,Kubang Pasu,Assault,all,2021-01-01,46
Kedah,Kubang Pasu,Assault,all,2022-01-01,86
Kedah,Kubang Pasu,Assault,all,2023-01-01,74
Kedah,Kubang Pasu,Assault,Causing Injury,2016-01-01,46
Kedah,Kubang Pasu,Assault,Causing Injury,2017-01-01,34
Kedah,Kubang Pasu,Assault,Causing Injury,2018-01-01,37
Kedah,Kubang Pasu,Assault,Causing Injury,2019-01-01,37
Kedah,Kubang Pasu,Assault,Causing Injury,2020-01-01,33
Kedah,Kubang Pasu,Assault,Causing Injury,2021-01-01,18
Kedah,Kubang Pasu,Assault,Causing Injury,2022-01-01,34
Kedah,Kubang Pasu,Assault,Causing Injury,2023-01-01,27
Kedah,Kubang Pasu,Assault,Murder,2016-01-01,1
Kedah,Kubang Pasu,Assault,Murder,2017-01-01,4
Kedah,Kubang Pasu,Assault,Murder,2018-01-01,0
Kedah,Kubang Pasu,Assault,Murder,2019-01-01,2
Kedah,Kubang Pasu,Assault,Murder,2020-01-01,2
Kedah,Kubang Pasu,Assault,Murder,2021-01-01,1
Kedah,Kubang Pasu,Assault,Murder,2022-01-01,3
Kedah,Kubang Pasu,Assault,Murder,2023-01-01,2
Kedah,Kubang Pasu,Assault,Rape,2016-01-01,20
Kedah,Kubang Pasu,Assault,Rape,2017-01-01,6
Kedah,Kubang Pasu,Assault,Rape,2018-01-01,14
Kedah,Kubang Pasu,Assault,Rape,2019-01-01,14
Kedah,Kubang Pasu,Assault,Rape,2020-01-01,14
Kedah,Kubang Pasu,Assault,Rape,2021-01-01,14
Kedah,Kubang Pasu,Assault,Rape,2022-01-01,16
Kedah,Kubang Pasu,Assault,Rape,2023-01-01,27
Kedah,Kubang Pasu,Assault,Robbery Gang Armed,2016-01-01,1
Kedah,Kubang Pasu,Assault,Robbery Gang Armed,2017-01-01,1
Kedah,Kubang Pasu,Assault,Robbery Gang Armed,2018-01-01,0
Kedah,Kubang Pasu,Assault,Robbery Gang Armed,2019-01-01,0
Kedah,Kubang Pasu,Assault,Robbery Gang Armed,2020-01-01,0
Kedah,Kubang Pasu,Assault,Robbery Gang Armed,2021-01-01,1
Kedah,Kubang Pasu,Assault,Robbery Gang Armed,2022-01-01,0
Kedah,Kubang Pasu,Assault,Robbery Gang Armed,2023-01-01,0
Kedah,Kubang Pasu,Assault,Robbery Gang Unarmed,2016-01-01,31
Kedah,Kubang Pasu,Assault,Robbery Gang Unarmed,2017-01-01,32
Kedah,Kubang Pasu,Assault,Robbery Gang Unarmed,2018-01-01,29
Kedah,Kubang Pasu,Assault,Robbery Gang Unarmed,2019-01-01,27
Kedah,Kubang Pasu,Assault,Robbery Gang Unarmed,2020-01-01,5
Kedah,Kubang Pasu,Assault,Robbery Gang Unarmed,2021-01-01,7
Kedah,Kubang Pasu,Assault,Robbery Gang Unarmed,2022-01-01,18
Kedah,Kubang Pasu,Assault,Robbery Gang Unarmed,2023-01-01,9
Kedah,Kubang Pasu,Assault,Robbery Solo Armed,2016-01-01,0
Kedah,Kubang Pasu,Assault,Robbery Solo Armed,2017-01-01,0
Kedah,Kubang Pasu,Assault,Robbery Solo Armed,2018-01-01,0
Kedah,Kubang Pasu,Assault,Robbery Solo Armed,2019-01-01,0
Kedah,Kubang Pasu,Assault,Robbery Solo Armed,2020-01-01,0
Kedah,Kubang Pasu,Assault,Robbery Solo Armed,2021-01-01,0
Kedah,Kubang Pasu,Assault,Robbery Solo Armed,2022-01-01,0
Kedah,Kubang Pasu,Assault,Robbery Solo Armed,2023-01-01,0
Kedah,Kubang Pasu,Assault,Robbery Solo Unarmed,2016-01-01,19
Kedah,Kubang Pasu,Assault,Robbery Solo Unarmed,2017-01-01,15
Kedah,Kubang Pasu,Assault,Robbery Solo Unarmed,2018-01-01,13
Kedah,Kubang Pasu,Assault,Robbery Solo Unarmed,2019-01-01,16
Kedah,Kubang Pasu,Assault,Robbery Solo Unarmed,2020-01-01,17
Kedah,Kubang Pasu,Assault,Robbery Solo Unarmed,2021-01-01,5
Kedah,Kubang Pasu,Assault,Robbery Solo Unarmed,2022-01-01,15
Kedah,Kubang Pasu,Assault,Robbery Solo Unarmed,2023-01-01,9
Kedah,Kubang Pasu,Property,all,2016-01-01,674
Kedah,Kubang Pasu,Property,all,2017-01-01,673
Kedah,Kubang Pasu,Property,all,2018-01-01,501
Kedah,Kubang Pasu,Property,all,2019-01-01,405
Kedah,Kubang Pasu,Property,all,2020-01-01,347
Kedah,Kubang Pasu,Property,all,2021-01-01,248
Kedah,Kubang Pasu,Property,all,2022-01-01,332
Kedah,Kubang Pasu,Property,all,2023-01-01,329
Kedah,Kubang Pasu,Property,Break In,2016-01-01,168
Kedah,Kubang Pasu,Property,Break In,2017-01-01,237
Kedah,Kubang Pasu,Property,Break In,2018-01-01,140
Kedah,Kubang Pasu,Property,Break In,2019-01-01,95
Kedah,Kubang Pasu,Property,Break In,2020-01-01,91
Kedah,Kubang Pasu,Property,Break In,2021-01-01,72
Kedah,Kubang Pasu,Property,Break In,2022-01-01,77
Kedah,Kubang Pasu,Property,Break In,2023-01-01,97
Kedah,Kubang Pasu,Property,Theft Other,2016-01-01,145
Kedah,Kubang Pasu,Property,Theft Other,2017-01-01,175
Kedah,Kubang Pasu,Property,Theft Other,2018-01-01,142
Kedah,Kubang Pasu,Property,Theft Other,2019-01-01,102
Kedah,Kubang Pasu,Property,Theft Other,2020-01-01,94
Kedah,Kubang Pasu,Property,Theft Other,2021-01-01,89
Kedah,Kubang Pasu,Property,Theft Other,2022-01-01,149
Kedah,Kubang Pasu,Property,Theft Other,2023-01-01,135
Kedah,Kubang Pasu,Property,Theft Vehicle Lorry,2016-01-01,7
Kedah,Kubang Pasu,Property,Theft Vehicle Lorry,2017-01-01,3
Kedah,Kubang Pasu,Property,Theft Vehicle Lorry,2018-01-01,5
Kedah,Kubang Pasu,Property,Theft Vehicle Lorry,2019-01-01,1
Kedah,Kubang Pasu,Property,Theft Vehicle Lorry,2020-01-01,5
Kedah,Kubang Pasu,Property,Theft Vehicle Lorry,2021-01-01,1
Kedah,Kubang Pasu,Property,Theft Vehicle Lorry,2022-01-01,4
Kedah,Kubang Pasu,Property,Theft Vehicle Lorry,2023-01-01,3
Kedah,Kubang Pasu,Property,Theft Vehicle Motocar,2016-01-01,36
Kedah,Kubang Pasu,Property,Theft Vehicle Motocar,2017-01-01,18
Kedah,Kubang Pasu,Property,Theft Vehicle Motocar,2018-01-01,22
Kedah,Kubang Pasu,Property,Theft Vehicle Motocar,2019-01-01,20
Kedah,Kubang Pasu,Property,Theft Vehicle Motocar,2020-01-01,22
Kedah,Kubang Pasu,Property,Theft Vehicle Motocar,2021-01-01,12
Kedah,Kubang Pasu,Property,Theft Vehicle Motocar,2022-01-01,4
Kedah,Kubang Pasu,Property,Theft Vehicle Motocar,2023-01-01,17
Kedah,Kubang Pasu,Property,Theft Vehicle Motorcycle,2016-01-01,318
Kedah,Kubang Pasu,Property,Theft Vehicle Motorcycle,2017-01-01,240
Kedah,Kubang Pasu,Property,Theft Vehicle Motorcycle,2018-01-01,192
Kedah,Kubang Pasu,Property,Theft Vehicle Motorcycle,2019-01-01,187
Kedah,Kubang Pasu,Property,Theft Vehicle Motorcycle,2020-01-01,135
Kedah,Kubang Pasu,Property,Theft Vehicle Motorcycle,2021-01-01,74
Kedah,Kubang Pasu,Property,Theft Vehicle Motorcycle,2022-01-01,98
Kedah,Kubang Pasu,Property,Theft Vehicle Motorcycle,2023-01-01,77
Kedah,Kulim,Assault,all,2016-01-01,149
Kedah,Kulim,Assault,all,2017-01-01,171
Kedah,Kulim,Assault,all,2018-01-01,131
Kedah,Kulim,Assault,all,2019-01-01,128
Kedah,Kulim,Assault,all,2020-01-01,116
Kedah,Kulim,Assault,all,2021-01-01,144
Kedah,Kulim,Assault,all,2022-01-01,187
Kedah,Kulim,Assault,all,2023-01-01,158
Kedah,Kulim,Assault,Causing Injury,2016-01-01,46
Kedah,Kulim,Assault,Causing Injury,2017-01-01,62
Kedah,Kulim,Assault,Causing Injury,2018-01-01,48
Kedah,Kulim,Assault,Causing Injury,2019-01-01,45
Kedah,Kulim,Assault,Causing Injury,2020-01-01,53
Kedah,Kulim,Assault,Causing Injury,2021-01-01,51
Kedah,Kulim,Assault,Causing Injury,2022-01-01,67
Kedah,Kulim,Assault,Causing Injury,2023-01-01,66
Kedah,Kulim,Assault,Murder,2016-01-01,4
Kedah,Kulim,Assault,Murder,2017-01-01,3
Kedah,Kulim,Assault,Murder,2018-01-01,1
Kedah,Kulim,Assault,Murder,2019-01-01,5
Kedah,Kulim,Assault,Murder,2020-01-01,1
Kedah,Kulim,Assault,Murder,2021-01-01,1
Kedah,Kulim,Assault,Murder,2022-01-01,1
Kedah,Kulim,Assault,Murder,2023-01-01,6
Kedah,Kulim,Assault,Rape,2016-01-01,24
Kedah,Kulim,Assault,Rape,2017-01-01,22
Kedah,Kulim,Assault,Rape,2018-01-01,17
Kedah,Kulim,Assault,Rape,2019-01-01,19
Kedah,Kulim,Assault,Rape,2020-01-01,16
Kedah,Kulim,Assault,Rape,2021-01-01,15
Kedah,Kulim,Assault,Rape,2022-01-01,20
Kedah,Kulim,Assault,Rape,2023-01-01,25
Kedah,Kulim,Assault,Robbery Gang Armed,2016-01-01,0
Kedah,Kulim,Assault,Robbery Gang Armed,2017-01-01,0
Kedah,Kulim,Assault,Robbery Gang Armed,2018-01-01,0
Kedah,Kulim,Assault,Robbery Gang Armed,2019-01-01,0
Kedah,Kulim,Assault,Robbery Gang Armed,2020-01-01,0
Kedah,Kulim,Assault,Robbery Gang Armed,2021-01-01,0
Kedah,Kulim,Assault,Robbery Gang Armed,2022-01-01,0
Kedah,Kulim,Assault,Robbery Gang Armed,2023-01-01,0
Kedah,Kulim,Assault,Robbery Gang Unarmed,2016-01-01,52
Kedah,Kulim,Assault,Robbery Gang Unarmed,2017-01-01,65
Kedah,Kulim,Assault,Robbery Gang Unarmed,2018-01-01,49
Kedah,Kulim,Assault,Robbery Gang Unarmed,2019-01-01,33
Kedah,Kulim,Assault,Robbery Gang Unarmed,2020-01-01,12
Kedah,Kulim,Assault,Robbery Gang Unarmed,2021-01-01,51
Kedah,Kulim,Assault,Robbery Gang Unarmed,2022-01-01,67
Kedah,Kulim,Assault,Robbery Gang Unarmed,2023-01-01,32
Kedah,Kulim,Assault,Robbery Solo Armed,2016-01-01,0
Kedah,Kulim,Assault,Robbery Solo Armed,2017-01-01,0
Kedah,Kulim,Assault,Robbery Solo Armed,2018-01-01,0
Kedah,Kulim,Assault,Robbery Solo Armed,2019-01-01,0
Kedah,Kulim,Assault,Robbery Solo Armed,2020-01-01,0
Kedah,Kulim,Assault,Robbery Solo Armed,2021-01-01,0
Kedah,Kulim,Assault,Robbery Solo Armed,2022-01-01,0
Kedah,Kulim,Assault,Robbery Solo Armed,2023-01-01,0
Kedah,Kulim,Assault,Robbery Solo Unarmed,2016-01-01,23
Kedah,Kulim,Assault,Robbery Solo Unarmed,2017-01-01,19
Kedah,Kulim,Assault,Robbery Solo Unarmed,2018-01-01,16
Kedah,Kulim,Assault,Robbery Solo Unarmed,2019-01-01,26
Kedah,Kulim,Assault,Robbery Solo Unarmed,2020-01-01,34
Kedah,Kulim,Assault,Robbery Solo Unarmed,2021-01-01,26
Kedah,Kulim,Assault,Robbery Solo Unarmed,2022-01-01,32
Kedah,Kulim,Assault,Robbery Solo Unarmed,2023-01-01,29
Kedah,Kulim,Property,all,2016-01-01,909
Kedah,Kulim,Property,all,2017-01-01,847
Kedah,Kulim,Property,all,2018-01-01,727
Kedah,Kulim,Property,all,2019-01-01,598
Kedah,Kulim,Property,all,2020-01-01,399
Kedah,Kulim,Property,all,2021-01-01,398
Kedah,Kulim,Property,all,2022-01-01,501
Kedah,Kulim,Property,all,2023-01-01,463
Kedah,Kulim,Property,Break In,2016-01-01,216
Kedah,Kulim,Property,Break In,2017-01-01,168
Kedah,Kulim,Property,Break In,2018-01-01,133
Kedah,Kulim,Property,Break In,2019-01-01,140
Kedah,Kulim,Property,Break In,2020-01-01,104
Kedah,Kulim,Property,Break In,2021-01-01,123
Kedah,Kulim,Property,Break In,2022-01-01,171
Kedah,Kulim,Property,Break In,2023-01-01,177
Kedah,Kulim,Property,Theft Other,2016-01-01,127
Kedah,Kulim,Property,Theft Other,2017-01-01,161
Kedah,Kulim,Property,Theft Other,2018-01-01,120
Kedah,Kulim,Property,Theft Other,2019-01-01,93
Kedah,Kulim,Property,Theft Other,2020-01-01,80
Kedah,Kulim,Property,Theft Other,2021-01-01,139
Kedah,Kulim,Property,Theft Other,2022-01-01,226
Kedah,Kulim,Property,Theft Other,2023-01-01,145
Kedah,Kulim,Property,Theft Vehicle Lorry,2016-01-01,26
Kedah,Kulim,Property,Theft Vehicle Lorry,2017-01-01,32
Kedah,Kulim,Property,Theft Vehicle Lorry,2018-01-01,19
Kedah,Kulim,Property,Theft Vehicle Lorry,2019-01-01,8
Kedah,Kulim,Property,Theft Vehicle Lorry,2020-01-01,7
Kedah,Kulim,Property,Theft Vehicle Lorry,2021-01-01,3
Kedah,Kulim,Property,Theft Vehicle Lorry,2022-01-01,4
Kedah,Kulim,Property,Theft Vehicle Lorry,2023-01-01,5
Kedah,Kulim,Property,Theft Vehicle Motocar,2016-01-01,67
Kedah,Kulim,Property,Theft Vehicle Motocar,2017-01-01,71
Kedah,Kulim,Property,Theft Vehicle Motocar,2018-01-01,55
Kedah,Kulim,Property,Theft Vehicle Motocar,2019-01-01,40
Kedah,Kulim,Property,Theft Vehicle Motocar,2020-01-01,39
Kedah,Kulim,Property,Theft Vehicle Motocar,2021-01-01,21
Kedah,Kulim,Property,Theft Vehicle Motocar,2022-01-01,22
Kedah,Kulim,Property,Theft Vehicle Motocar,2023-01-01,33
Kedah,Kulim,Property,Theft Vehicle Motorcycle,2016-01-01,473
Kedah,Kulim,Property,Theft Vehicle Motorcycle,2017-01-01,415
Kedah,Kulim,Property,Theft Vehicle Motorcycle,2018-01-01,400
Kedah,Kulim,Property,Theft Vehicle Motorcycle,2019-01-01,317
Kedah,Kulim,Property,Theft Vehicle Motorcycle,2020-01-01,169
Kedah,Kulim,Property,Theft Vehicle Motorcycle,2021-01-01,112
Kedah,Kulim,Property,Theft Vehicle Motorcycle,2022-01-01,78
Kedah,Kulim,Property,Theft Vehicle Motorcycle,2023-01-01,103
Kedah,Langkawi,Assault,all,2016-01-01,59
Kedah,Langkawi,Assault,all,2017-01-01,42
Kedah,Langkawi,Assault,all,2018-01-01,54
Kedah,Langkawi,Assault,all,2019-01-01,72
Kedah,Langkawi,Assault,all,2020-01-01,56
Kedah,Langkawi,Assault,all,2021-01-01,46
Kedah,Langkawi,Assault,all,2022-01-01,43
Kedah,Langkawi,Assault,all,2023-01-01,44
Kedah,Langkawi,Assault,Causing Injury,2016-01-01,31
Kedah,Langkawi,Assault,Causing Injury,2017-01-01,18
Kedah,Langkawi,Assault,Causing Injury,2018-01-01,16
Kedah,Langkawi,Assault,Causing Injury,2019-01-01,26
Kedah,Langkawi,Assault,Causing Injury,2020-01-01,27
Kedah,Langkawi,Assault,Causing Injury,2021-01-01,17
Kedah,Langkawi,Assault,Causing Injury,2022-01-01,16
Kedah,Langkawi,Assault,Causing Injury,2023-01-01,18
Kedah,Langkawi,Assault,Murder,2016-01-01,1
Kedah,Langkawi,Assault,Murder,2017-01-01,3
Kedah,Langkawi,Assault,Murder,2018-01-01,2
Kedah,Langkawi,Assault,Murder,2019-01-01,1
Kedah,Langkawi,Assault,Murder,2020-01-01,2
Kedah,Langkawi,Assault,Murder,2021-01-01,0
Kedah,Langkawi,Assault,Murder,2022-01-01,0
Kedah,Langkawi,Assault,Murder,2023-01-01,0
Kedah,Langkawi,Assault,Rape,2016-01-01,16
Kedah,Langkawi,Assault,Rape,2017-01-01,6
Kedah,Langkawi,Assault,Rape,2018-01-01,13
Kedah,Langkawi,Assault,Rape,2019-01-01,28
Kedah,Langkawi,Assault,Rape,2020-01-01,16
Kedah,Langkawi,Assault,Rape,2021-01-01,21
Kedah,Langkawi,Assault,Rape,2022-01-01,21
Kedah,Langkawi,Assault,Rape,2023-01-01,17
Kedah,Langkawi,Assault,Robbery Gang Armed,2016-01-01,0
Kedah,Langkawi,Assault,Robbery Gang Armed,2017-01-01,0
Kedah,Langkawi,Assault,Robbery Gang Armed,2018-01-01,1
Kedah,Langkawi,Assault,Robbery Gang Armed,2019-01-01,0
Kedah,Langkawi,Assault,Robbery Gang Armed,2020-01-01,0
Kedah,Langkawi,Assault,Robbery Gang Armed,2021-01-01,0
Kedah,Langkawi,Assault,Robbery Gang Armed,2022-01-01,0
Kedah,Langkawi,Assault,Robbery Gang Armed,2023-01-01,0
Kedah,Langkawi,Assault,Robbery Gang Unarmed,2016-01-01,5
Kedah,Langkawi,Assault,Robbery Gang Unarmed,2017-01-01,8
Kedah,Langkawi,Assault,Robbery Gang Unarmed,2018-01-01,9
Kedah,Langkawi,Assault,Robbery Gang Unarmed,2019-01-01,4
Kedah,Langkawi,Assault,Robbery Gang Unarmed,2020-01-01,9
Kedah,Langkawi,Assault,Robbery Gang Unarmed,2021-01-01,3
Kedah,Langkawi,Assault,Robbery Gang Unarmed,2022-01-01,2
Kedah,Langkawi,Assault,Robbery Gang Unarmed,2023-01-01,3
Kedah,Langkawi,Assault,Robbery Solo Armed,2016-01-01,2
Kedah,Langkawi,Assault,Robbery Solo Armed,2017-01-01,0
Kedah,Langkawi,Assault,Robbery Solo Armed,2018-01-01,0
Kedah,Langkawi,Assault,Robbery Solo Armed,2019-01-01,0
Kedah,Langkawi,Assault,Robbery Solo Armed,2020-01-01,0
Kedah,Langkawi,Assault,Robbery Solo Armed,2021-01-01,0
Kedah,Langkawi,Assault,Robbery Solo Armed,2022-01-01,0
Kedah,Langkawi,Assault,Robbery Solo Armed,2023-01-01,0
Kedah,Langkawi,Assault,Robbery Solo Unarmed,2016-01-01,4
Kedah,Langkawi,Assault,Robbery Solo Unarmed,2017-01-01,7
Kedah,Langkawi,Assault,Robbery Solo Unarmed,2018-01-01,13
Kedah,Langkawi,Assault,Robbery Solo Unarmed,2019-01-01,13
Kedah,Langkawi,Assault,Robbery Solo Unarmed,2020-01-01,2
Kedah,Langkawi,Assault,Robbery Solo Unarmed,2021-01-01,5
Kedah,Langkawi,Assault,Robbery Solo Unarmed,2022-01-01,4
Kedah,Langkawi,Assault,Robbery Solo Unarmed,2023-01-01,6
Kedah,Langkawi,Property,all,2016-01-01,388
Kedah,Langkawi,Property,all,2017-01-01,353
Kedah,Langkawi,Property,all,2018-01-01,355
Kedah,Langkawi,Property,all,2019-01-01,338
Kedah,Langkawi,Property,all,2020-01-01,269
Kedah,Langkawi,Property,all,2021-01-01,216
Kedah,Langkawi,Property,all,2022-01-01,200
Kedah,Langkawi,Property,all,2023-01-01,200
Kedah,Langkawi,Property,Break In,2016-01-01,96
Kedah,Langkawi,Property,Break In,2017-01-01,80
Kedah,Langkawi,Property,Break In,2018-01-01,56
Kedah,Langkawi,Property,Break In,2019-01-01,83
Kedah,Langkawi,Property,Break In,2020-01-01,68
Kedah,Langkawi,Property,Break In,2021-01-01,61
Kedah,Langkawi,Property,Break In,2022-01-01,70
Kedah,Langkawi,Property,Break In,2023-01-01,58
Kedah,Langkawi,Property,Theft Other,2016-01-01,143
Kedah,Langkawi,Property,Theft Other,2017-01-01,154
Kedah,Langkawi,Property,Theft Other,2018-01-01,180
Kedah,Langkawi,Property,Theft Other,2019-01-01,146
Kedah,Langkawi,Property,Theft Other,2020-01-01,115
Kedah,Langkawi,Property,Theft Other,2021-01-01,111
Kedah,Langkawi,Property,Theft Other,2022-01-01,83
Kedah,Langkawi,Property,Theft Other,2023-01-01,90
Kedah,Langkawi,Property,Theft Vehicle Lorry,2016-01-01,1
Kedah,Langkawi,Property,Theft Vehicle Lorry,2017-01-01,0
Kedah,Langkawi,Property,Theft Vehicle Lorry,2018-01-01,0
Kedah,Langkawi,Property,Theft Vehicle Lorry,2019-01-01,1
Kedah,Langkawi,Property,Theft Vehicle Lorry,2020-01-01,0
Kedah,Langkawi,Property,Theft Vehicle Lorry,2021-01-01,0
Kedah,Langkawi,Property,Theft Vehicle Lorry,2022-01-01,0
Kedah,Langkawi,Property,Theft Vehicle Lorry,2023-01-01,0
Kedah,Langkawi,Property,Theft Vehicle Motocar,2016-01-01,6
Kedah,Langkawi,Property,Theft Vehicle Motocar,2017-01-01,2
Kedah,Langkawi,Property,Theft Vehicle Motocar,2018-01-01,3
Kedah,Langkawi,Property,Theft Vehicle Motocar,2019-01-01,2
Kedah,Langkawi,Property,Theft Vehicle Motocar,2020-01-01,1
Kedah,Langkawi,Property,Theft Vehicle Motocar,2021-01-01,2
Kedah,Langkawi,Property,Theft Vehicle Motocar,2022-01-01,0
Kedah,Langkawi,Property,Theft Vehicle Motocar,2023-01-01,0
Kedah,Langkawi,Property,Theft Vehicle Motorcycle,2016-01-01,142
Kedah,Langkawi,Property,Theft Vehicle Motorcycle,2017-01-01,117
Kedah,Langkawi,Property,Theft Vehicle Motorcycle,2018-01-01,116
Kedah,Langkawi,Property,Theft Vehicle Motorcycle,2019-01-01,106
Kedah,Langkawi,Property,Theft Vehicle Motorcycle,2020-01-01,85
Kedah,Langkawi,Property,Theft Vehicle Motorcycle,2021-01-01,42
Kedah,Langkawi,Property,Theft Vehicle Motorcycle,2022-01-01,47
Kedah,Langkawi,Property,Theft Vehicle Motorcycle,2023-01-01,52
Kedah,Padang Terap,Assault,all,2016-01-01,26
Kedah,Padang Terap,Assault,all,2017-01-01,21
Kedah,Padang Terap,Assault,all,2018-01-01,26
Kedah,Padang Terap,Assault,all,2019-01-01,28
Kedah,Padang Terap,Assault,all,2020-01-01,15
Kedah,Padang Terap,Assault,all,2021-01-01,23
Kedah,Padang Terap,Assault,all,2022-01-01,34
